W_X	0.0496196	W_Y	-0.0236151	A	0	O_X	0	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0496196	W_Y	-0.0236151	A	0	O_X	0	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0496196	W_Y	-0.0236151	A	0	O_X	0	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0598636	W_Y	-0.0235393	A	0	O_X	0.0102443	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0706588	W_Y	-0.0234594	A	0	O_X	0.0210398	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0814783	W_Y	-0.0233793	A	0	O_X	0.0318596	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.0922507	W_Y	-0.0232996	A	0	O_X	0.0426323	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.103023	W_Y	-0.0232199	A	0	O_X	0.0534051	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.125695	W_Y	-0.0230521	A	0	O_X	0.0760775	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.137571	W_Y	-0.0229643	A	0	O_X	0.0879539	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.149446	W_Y	-0.0228764	A	0	O_X	0.0998296	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.161322	W_Y	-0.0227885	A	0	O_X	0.111706	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.173199	W_Y	-0.0227006	A	0	O_X	0.123583	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.186153	W_Y	-0.0226048	A	0	O_X	0.136537	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.199108	W_Y	-0.0225089	A	0	O_X	0.149492	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.225018	W_Y	-0.0223172	A	0	O_X	0.175404	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.237973	W_Y	-0.0222213	A	0	O_X	0.188359	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.251467	W_Y	-0.0221215	A	0	O_X	0.201853	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.264965	W_Y	-0.0220216	A	0	O_X	0.215351	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.279001	W_Y	-0.0219177	A	0	O_X	0.229388	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.293372	W_Y	-0.0218114	A	0	O_X	0.243759	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.307742	W_Y	-0.0217051	A	0	O_X	0.25813	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.336542	W_Y	-0.021492	A	0	O_X	0.28693	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.351117	W_Y	-0.0213841	A	0	O_X	0.301505	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.366231	W_Y	-0.0212723	A	0	O_X	0.31662	O_Y	0	g_odom_x	0	g_odom_y	0
W_X	0.381339	W_Y	-0.0211605	A	0	O_X	0.331728	O_Y	0	g_odom_x	0	g_odom_y	0
