test				
x_pos	0.107421	y_pos	0	
x_pos	0.107421	y_pos	0	
x_pos	0.131169	y_pos	0	
x_pos	0.143042	y_pos	0	
x_pos	0.155462	y_pos	0	
x_pos	0.167874	y_pos	0	
x_pos	0.180835	y_pos	0	
x_pos	0.193786	y_pos	0	
x_pos	0.206737	y_pos	0	
x_pos	0.232649	y_pos	0	
x_pos	0.246145	y_pos	0	
x_pos	0.260182	y_pos	0	
x_pos	0.274205	y_pos	0	
x_pos	0.28824	y_pos	0	
x_pos	0.302815	y_pos	0	
x_pos	0.317389	y_pos	0	
x_pos	0.347619	y_pos	0	
x_pos	0.362736	y_pos	0	
x_pos	0.377849	y_pos	0	
x_pos	0.393505	y_pos	0	
x_pos	0.40916	y_pos	0	
x_pos	0.425355	y_pos	0	
x_pos	0.441549	y_pos	0	
x_pos	0.473934	y_pos	0	
x_pos	0.490666	y_pos	0	
x_pos	0.5074	y_pos	0	
x_pos	0.524134	y_pos	0	
x_pos	0.540869	y_pos	0	
x_pos	0.558143	y_pos	0	
x_pos	0.575426	y_pos	0	
x_pos	0.575426	y_pos	0	
x_pos	0.611598	y_pos	0	
x_pos	0.629954	y_pos	0	
x_pos	0.629954	y_pos	0	
x_pos	0.648303	y_pos	0	
x_pos	0.685017	y_pos	0	
x_pos	0.72388	y_pos	0	
x_pos	0.72388	y_pos	0	
x_pos	0.743314	y_pos	0	
x_pos	0.782723	y_pos	0	
x_pos	0.803237	y_pos	0	
x_pos	0.823743	y_pos	0	
x_pos	0.844249	y_pos	0	
x_pos	0.885276	y_pos	0	
x_pos	0.905788	y_pos	0	
x_pos	0.9263	y_pos	0	
x_pos	0.946812	y_pos	0	
x_pos	0.967562	y_pos	0	
x_pos	0.98784	y_pos	0	
x_pos	1.00812	y_pos	0	
x_pos	1.04914	y_pos	0	
x_pos	1.06966	y_pos	0	
x_pos	1.09017	y_pos	0	
x_pos	1.11068	y_pos	0	
x_pos	1.13119	y_pos	0	
x_pos	1.1517	y_pos	0	
x_pos	1.17222	y_pos	0	
x_pos	1.19274	y_pos	0	
x_pos	1.21325	y_pos	0	
x_pos	1.23376	y_pos	0	
x_pos	1.25428	y_pos	0	
x_pos	1.2748	y_pos	0	
x_pos	1.29533	y_pos	0	
x_pos	1.33636	y_pos	0	
x_pos	1.35686	y_pos	0	
x_pos	1.37737	y_pos	0	
x_pos	1.39788	y_pos	0	
x_pos	1.4184	y_pos	0	
x_pos	1.43891	y_pos	0	
x_pos	1.45942	y_pos	0	
x_pos	1.50045	y_pos	0	
x_pos	1.52096	y_pos	0	
x_pos	1.54148	y_pos	0	
x_pos	1.56199	y_pos	0	
x_pos	1.5825	y_pos	0	
x_pos	1.60302	y_pos	0	
x_pos	1.62353	y_pos	0	
x_pos	1.66456	y_pos	0	
x_pos	1.68507	y_pos	0	
x_pos	1.70558	y_pos	0	
x_pos	1.7261	y_pos	0	
x_pos	1.74661	y_pos	0	
