test			
x_pos	0	y_pos	0
x_pos	0	y_pos	0
x_pos	0	y_pos	0
x_pos	0	y_pos	0
x_pos	0	y_pos	0
x_pos	0	y_pos	0
x_pos	0.0102579	y_pos	0
x_pos	0.0210595	y_pos	0
x_pos	0.0318423	y_pos	0
x_pos	0.0431801	y_pos	0
x_pos	0.0545247	y_pos	0
x_pos	0.0663979	y_pos	0
x_pos	0.0782748	y_pos	0
x_pos	0.0901505	y_pos	0
x_pos	0.102567	y_pos	0
x_pos	0.114983	y_pos	0
x_pos	0.127399	y_pos	0
x_pos	0.15331	y_pos	0
x_pos	0.166266	y_pos	0
x_pos	0.179763	y_pos	0
x_pos	0.193258	y_pos	0
x_pos	0.207294	y_pos	0
x_pos	0.22133	y_pos	0
x_pos	0.235367	y_pos	0
x_pos	0.263427	y_pos	0
x_pos	0.278001	y_pos	0
x_pos	0.292577	y_pos	0
x_pos	0.307153	y_pos	0
x_pos	0.322268	y_pos	0
x_pos	0.337382	y_pos	0
x_pos	0.368692	y_pos	0
x_pos	0.384345	y_pos	0
x_pos	0.400539	y_pos	0
x_pos	0.417271	y_pos	0
x_pos	0.434008	y_pos	0
x_pos	0.450745	y_pos	0
x_pos	0.467481	y_pos	0
x_pos	0.502029	y_pos	0
x_pos	0.519302	y_pos	0
x_pos	0.537118	y_pos	0
x_pos	0.554931	y_pos	0
x_pos	0.573285	y_pos	0
x_pos	0.591638	y_pos	0
x_pos	0.609991	y_pos	0
x_pos	0.647778	y_pos	0
x_pos	0.666676	y_pos	0
x_pos	0.685567	y_pos	0
x_pos	0.705004	y_pos	0
x_pos	0.724435	y_pos	0
x_pos	0.74443	y_pos	0
x_pos	0.764425	y_pos	0
x_pos	0.804351	y_pos	0
x_pos	0.804351	y_pos	0
x_pos	0.845378	y_pos	0
x_pos	0.86589	y_pos	0
x_pos	0.886405	y_pos	0
x_pos	0.906917	y_pos	0
x_pos	0.927428	y_pos	0
x_pos	0.968448	y_pos	0
x_pos	0.988963	y_pos	0
x_pos	1.00947	y_pos	0
x_pos	1.02999	y_pos	0
x_pos	1.05052	y_pos	0
x_pos	1.07101	y_pos	0
x_pos	1.09154	y_pos	0
x_pos	1.11205	y_pos	0
x_pos	1.11205	y_pos	0
x_pos	1.15307	y_pos	0
x_pos	1.17359	y_pos	0
x_pos	1.1941	y_pos	0
x_pos	1.21461	y_pos	0
x_pos	1.25564	y_pos	0
x_pos	1.27615	y_pos	0
x_pos	1.29666	y_pos	0
x_pos	1.31718	y_pos	0
x_pos	1.33768	y_pos	0
x_pos	1.35819	y_pos	0
x_pos	1.3787	y_pos	0
x_pos	1.41973	y_pos	0
x_pos	1.44024	y_pos	0
x_pos	1.46076	y_pos	0
x_pos	1.48127	y_pos	0
x_pos	1.50178	y_pos	0
x_pos	1.5223	y_pos	0
x_pos	1.54281	y_pos	0
x_pos	1.58384	y_pos	0
x_pos	1.60435	y_pos	0
x_pos	1.62487	y_pos	0
x_pos	1.64538	y_pos	0
x_pos	1.66588	y_pos	0
x_pos	1.6864	y_pos	0
x_pos	1.70692	y_pos	0
x_pos	1.72743	y_pos	0
x_pos	1.74794	y_pos	0
x_pos	1.76846	y_pos	0
x_pos	1.78897	y_pos	0
x_pos	1.80948	y_pos	0
x_pos	1.83	y_pos	0
x_pos	1.87102	y_pos	0
x_pos	1.89154	y_pos	0
x_pos	1.91205	y_pos	0
x_pos	1.93256	y_pos	0
x_pos	1.95308	y_pos	0
x_pos	1.97359	y_pos	0
x_pos	1.9941	y_pos	0
x_pos	2.03513	y_pos	0
x_pos	2.05564	y_pos	0
x_pos	2.07615	y_pos	0
x_pos	2.09667	y_pos	0
x_pos	2.11718	y_pos	0
x_pos	2.13769	y_pos	0
x_pos	2.15821	y_pos	0
x_pos	2.19923	y_pos	0
x_pos	2.21975	y_pos	0
x_pos	2.24026	y_pos	0
x_pos	2.26077	y_pos	0
x_pos	2.28129	y_pos	0
x_pos	2.3018	y_pos	0
x_pos	2.32231	y_pos	0
x_pos	2.36334	y_pos	0
x_pos	2.38386	y_pos	0
x_pos	2.40437	y_pos	0
x_pos	2.42487	y_pos	0
x_pos	2.44538	y_pos	0
x_pos	2.4659	y_pos	0
x_pos	2.48642	y_pos	0
x_pos	2.50693	y_pos	0
x_pos	2.52745	y_pos	0
x_pos	2.54796	y_pos	0
x_pos	2.56847	y_pos	0
x_pos	2.58898	y_pos	0
x_pos	2.6095	y_pos	0
x_pos	2.65052	y_pos	0
x_pos	2.67104	y_pos	0
x_pos	2.69155	y_pos	0
x_pos	2.71206	y_pos	0
x_pos	2.73258	y_pos	0
x_pos	2.75309	y_pos	0
x_pos	2.7736	y_pos	0
x_pos	2.81463	y_pos	0
x_pos	2.83514	y_pos	0
x_pos	2.85565	y_pos	0
x_pos	2.87617	y_pos	0
x_pos	2.89668	y_pos	0
x_pos	2.91719	y_pos	0
x_pos	2.9377	y_pos	0
x_pos	2.97873	y_pos	0
x_pos	2.99924	y_pos	0
x_pos	3.01976	y_pos	0
x_pos	3.04026	y_pos	0
x_pos	3.06078	y_pos	0
x_pos	3.08129	y_pos	0
x_pos	3.10181	y_pos	0
x_pos	3.12232	y_pos	0
x_pos	3.14284	y_pos	0
x_pos	3.16335	y_pos	0
x_pos	3.18386	y_pos	0
x_pos	3.20438	y_pos	0
x_pos	3.22489	y_pos	0
x_pos	3.26592	y_pos	0
x_pos	3.28643	y_pos	0
x_pos	3.30694	y_pos	0
x_pos	3.32746	y_pos	0
x_pos	3.34797	y_pos	0
x_pos	3.36848	y_pos	0
x_pos	3.38899	y_pos	0
x_pos	3.43002	y_pos	0
x_pos	3.45054	y_pos	0
x_pos	3.47105	y_pos	0
x_pos	3.49156	y_pos	0
x_pos	3.51209	y_pos	0
x_pos	3.5326	y_pos	0
x_pos	3.55311	y_pos	0
x_pos	3.59414	y_pos	0
x_pos	3.61465	y_pos	0
x_pos	3.63516	y_pos	0
x_pos	3.65568	y_pos	0
x_pos	3.67619	y_pos	0
x_pos	3.6967	y_pos	0
x_pos	3.73773	y_pos	0
x_pos	3.75824	y_pos	0
x_pos	3.77874	y_pos	0
x_pos	3.79925	y_pos	0
x_pos	3.81976	y_pos	0
x_pos	3.84028	y_pos	0
x_pos	3.86079	y_pos	0
x_pos	3.88131	y_pos	0
x_pos	3.90183	y_pos	0
x_pos	3.92234	y_pos	0
x_pos	3.94286	y_pos	0
x_pos	3.96337	y_pos	0
x_pos	3.98388	y_pos	0
x_pos	4.00439	y_pos	0
x_pos	4.04542	y_pos	0
