test 
x_pos 0.290955 y_pos 0
x_pos 0.290955 y_pos 0
x_pos 0.305529 y_pos 0
x_pos 0.335754 y_pos 0
x_pos 0.350871 y_pos 0
x_pos 0.36653 y_pos 0
x_pos 0.382726 y_pos 0
x_pos 0.398918 y_pos 0
x_pos 0.415653 y_pos 0
x_pos 0.432389 y_pos 0
x_pos 0.449124 y_pos 0
x_pos 0.482594 y_pos 0
x_pos 0.499892 y_pos 0
x_pos 0.51714 y_pos 0
x_pos 0.534954 y_pos 0
x_pos 0.552768 y_pos 0
x_pos 0.570584 y_pos 0
x_pos 0.5884 y_pos 0
x_pos 0.625107 y_pos 0
x_pos 0.644 y_pos 0
x_pos 0.662895 y_pos 0
x_pos 0.681791 y_pos 0
x_pos 0.701222 y_pos 0
x_pos 0.721194 y_pos 0
x_pos 0.741166 y_pos 0
x_pos 0.781113 y_pos 0
x_pos 0.801627 y_pos 0
x_pos 0.822131 y_pos 0
x_pos 0.842645 y_pos 0
x_pos 0.863166 y_pos 0
x_pos 0.883686 y_pos 0
x_pos 0.904198 y_pos 0
x_pos 0.924705 y_pos 0
x_pos 0.945225 y_pos 0
x_pos 0.965734 y_pos 0
x_pos 0.986245 y_pos 0
x_pos 1.00676 y_pos 0
x_pos 1.02727 y_pos 0
x_pos 1.0683 y_pos 0
x_pos 1.08881 y_pos 0
x_pos 1.10933 y_pos 0
x_pos 1.12984 y_pos 0
x_pos 1.15036 y_pos 0
x_pos 1.17087 y_pos 0
x_pos 1.19138 y_pos 0
x_pos 1.2324 y_pos 0
x_pos 1.25292 y_pos 0
x_pos 1.27343 y_pos 0
x_pos 1.29394 y_pos 0
x_pos 1.31446 y_pos 0
x_pos 1.33497 y_pos 0
x_pos 1.35548 y_pos 0
x_pos 1.39651 y_pos 0
x_pos 1.41702 y_pos 0
x_pos 1.43753 y_pos 0
x_pos 1.45805 y_pos 0
x_pos 1.47856 y_pos 0
x_pos 1.49907 y_pos 0
x_pos 1.51959 y_pos 0
x_pos 1.5401 y_pos 0
x_pos 1.56061 y_pos 0
x_pos 1.58113 y_pos 0
x_pos 1.60164 y_pos 0
x_pos 1.62215 y_pos 0
x_pos 1.66317 y_pos 0
x_pos 1.68369 y_pos 0
x_pos 1.70421 y_pos 0
x_pos 1.72472 y_pos 0
x_pos 1.74523 y_pos 0
x_pos 1.76575 y_pos 0
x_pos 1.78626 y_pos 0
x_pos 1.80677 y_pos 0
x_pos 1.8478 y_pos 0
x_pos 1.86831 y_pos 0
x_pos 1.88883 y_pos 0
x_pos 1.90934 y_pos 0
x_pos 1.92985 y_pos 0
x_pos 1.95037 y_pos 0
x_pos 1.97088 y_pos 0
x_pos 2.01191 y_pos 0
x_pos 2.03242 y_pos 0
x_pos 2.05293 y_pos 0
x_pos 2.07345 y_pos 0
x_pos 2.09396 y_pos 0
x_pos 2.11447 y_pos 0
x_pos 2.13498 y_pos 0
x_pos 2.17601 y_pos 0
x_pos 2.19652 y_pos 0
x_pos 2.21703 y_pos 0
x_pos 2.23754 y_pos 0
x_pos 2.25805 y_pos 0
x_pos 2.27856 y_pos 0
x_pos 2.29909 y_pos 0
x_pos 2.3196 y_pos 0
x_pos 2.34012 y_pos 0
x_pos 2.36063 y_pos 0
x_pos 2.38115 y_pos 0
x_pos 2.40165 y_pos 0
x_pos 2.42216 y_pos 0
x_pos 2.46319 y_pos 0
x_pos 2.48368 y_pos 0
x_pos 2.5042 y_pos 0
x_pos 2.52472 y_pos 0
x_pos 2.54522 y_pos 0
x_pos 2.56575 y_pos 0
x_pos 2.58628 y_pos 0
x_pos 2.62731 y_pos 0
x_pos 2.64781 y_pos 0
x_pos 2.66833 y_pos 0
x_pos 2.68883 y_pos 0
x_pos 2.70934 y_pos 0
x_pos 2.72985 y_pos 0
x_pos 2.75036 y_pos 0
x_pos 2.79139 y_pos 0
x_pos 2.8119 y_pos 0
x_pos 2.83241 y_pos 0
x_pos 2.85293 y_pos 0
x_pos 2.87344 y_pos 0
x_pos 2.89395 y_pos 0
x_pos 2.91447 y_pos 0
x_pos 2.93498 y_pos 0
x_pos 2.95549 y_pos 0
x_pos 2.97601 y_pos 0
x_pos 2.99652 y_pos 0
x_pos 3.03754 y_pos 0
x_pos 3.05805 y_pos 0
x_pos 3.07857 y_pos 0
x_pos 3.09909 y_pos 0
x_pos 3.1196 y_pos 0
x_pos 3.14013 y_pos 0
x_pos 3.16064 y_pos 0
x_pos 3.18116 y_pos 0
x_pos 3.20167 y_pos 0
x_pos 3.2427 y_pos 0
x_pos 3.26321 y_pos 0
x_pos 3.28386 y_pos 0
x_pos 3.30423 y_pos 0
x_pos 3.32476 y_pos 0
x_pos 3.34524 y_pos 0
x_pos 3.36573 y_pos 0
x_pos 3.40675 y_pos 0
x_pos 3.42726 y_pos 0
