W_X 0.0252316 W_Y -3.5821e-05 A -0 O_X 0 O_Y 0 
W_X 0.0252316 W_Y -3.5821e-05 A -0 O_X 0 O_Y 0 
W_X 0.0252316 W_Y -3.5821e-05 A -0 O_X 0 O_Y 0 
W_X 0.0354868 W_Y -1.03698e-05 A -0 O_X 0.0102553 O_Y 0 
W_X 0.0457435 W_Y 1.50852e-05 A -0 O_X 0.020512 O_Y 0 
W_X 0.0565406 W_Y 4.18811e-05 A -0.27672 O_X 0.0313092 O_Y 0 
W_X 0.0678685 W_Y 1.52843e-05 A -0.553441 O_X 0.0426369 O_Y -5.47099e-05 
W_X 0.0791961 W_Y -6.6022e-05 A -1.886 O_X 0.0539643 O_Y -0.000164129 
W_X 0.101858 W_Y -0.000755968 A -1.886 O_X 0.0766248 O_Y -0.000910315 
W_X 0.113192 W_Y -0.00110101 A -1.45654 O_X 0.0879573 O_Y -0.00128348 
W_X 0.125064 W_Y -0.00137339 A -1.20372 O_X 0.0998284 O_Y -0.00158533 
W_X 0.136939 W_Y -0.00159342 A -1.38305 O_X 0.111703 O_Y -0.00183483 
W_X 0.136939 W_Y -0.00159342 A -1.38305 O_X 0.111703 O_Y -0.00183483 
W_X 0.161771 W_Y -0.00217019 A -2.0548 O_X 0.136533 O_Y -0.00247322 
W_X 0.17418 W_Y -0.00258457 A -1.88716 O_X 0.148941 O_Y -0.00291839 
W_X 0.17418 W_Y -0.00258457 A -1.88716 O_X 0.148941 O_Y -0.00291839 
W_X 0.200079 W_Y -0.00337358 A -1.88716 O_X 0.174838 O_Y -0.00377168 
W_X 0.213568 W_Y -0.00378453 A -1.88716 O_X 0.188327 O_Y -0.00421611 
W_X 0.227057 W_Y -0.00419546 A -1.88716 O_X 0.201814 O_Y -0.00466051 
W_X 0.240545 W_Y -0.00460639 A -1.88716 O_X 0.215302 O_Y -0.00510491 
W_X 0.268607 W_Y -0.00546129 A -1.88716 O_X 0.243361 O_Y -0.00602946 
W_X 0.268607 W_Y -0.00546129 A -1.88716 O_X 0.243361 O_Y -0.00602946 
W_X 0.297193 W_Y -0.00633216 A -1.88716 O_X 0.271945 O_Y -0.00697126 
W_X 0.311762 W_Y -0.006776 A -1.88716 O_X 0.286513 O_Y -0.00745126 
W_X 0.311762 W_Y -0.006776 A -1.88716 O_X 0.286513 O_Y -0.00745126 
W_X 0.341976 W_Y -0.00769645 A -1.88716 O_X 0.316724 O_Y -0.00844669 
W_X 0.357082 W_Y -0.00815668 A -1.88716 O_X 0.33183 O_Y -0.00894441 
W_X 0.357082 W_Y -0.00815668 A -1.88716 O_X 0.33183 O_Y -0.00894441 
W_X 0.406319 W_Y -0.0256509 A -1.88716 O_X 0.37877 O_Y -0.010491 
W_X 0.42271 W_Y -0.0316119 A -1.88716 O_X 0.394416 O_Y -0.0110066 
W_X 0.42271 W_Y -0.0316119 A -1.88716 O_X 0.394416 O_Y -0.0110066 
W_X 0.455072 W_Y -0.032979 A -1.88716 O_X 0.42679 O_Y -0.0120733 
W_X 0.455072 W_Y -0.032979 A -1.88716 O_X 0.42679 O_Y -0.0120733 
W_X 0.47179 W_Y -0.0336853 A -1.88716 O_X 0.443513 O_Y -0.0126243 
W_X 0.521949 W_Y -0.0358043 A -1.88716 O_X 0.49369 O_Y -0.0142776 
W_X 0.538669 W_Y -0.0365107 A -1.88716 O_X 0.510415 O_Y -0.0148286 
W_X 0.538669 W_Y -0.0365107 A -1.88716 O_X 0.510415 O_Y -0.0148286 
W_X 0.573183 W_Y -0.0379109 A -1.69519 O_X 0.544941 O_Y -0.0159083 
W_X 0.590982 W_Y -0.0386031 A -1.69519 O_X 0.562746 O_Y -0.0164353 
W_X 0.590982 W_Y -0.0386031 A -1.69519 O_X 0.562746 O_Y -0.0164353 
W_X 0.633077 W_Y -0.0440578 A -1.69519 O_X 0.598366 O_Y -0.0174895 
W_X 0.656615 W_Y -0.0480614 A -1.69519 O_X 0.616712 O_Y -0.0180324 
W_X 0.656615 W_Y -0.0480614 A -1.69519 O_X 0.616712 O_Y -0.0180324 
W_X 0.693833 W_Y -0.0495658 A -1.69519 O_X 0.653943 O_Y -0.0191343 
W_X 0.712711 W_Y -0.0503289 A -1.69519 O_X 0.672829 O_Y -0.0196932 
W_X 0.712711 W_Y -0.0503289 A -1.69519 O_X 0.672829 O_Y -0.0196932 
W_X 0.750465 W_Y -0.0518549 A -1.69519 O_X 0.710597 O_Y -0.020811 
