22obstacle_x	1.72437E-07	obstacle_y	-1.142	max_dis	1.72437E-07		x	=	0		y	=	0		g_d	=	1.142		i	=	90
22obstacle_x	0.0800806	obstacle_y	-1.1452	max_dis	0.0800806		x	=	0		y	=	0		g_d	=	1.148		i	=	94
22obstacle_x	0.0999678	obstacle_y	-1.14264	max_dis	0.0999678		x	=	0		y	=	0		g_d	=	1.147		i	=	95
22obstacle_x	0.120417	obstacle_y	-1.14569	max_dis	0.120417		x	=	0		y	=	0		g_d	=	1.152		i	=	96
22obstacle_x	0.303207	obstacle_y	-0.714312	max_dis	0.303207		x	=	0		y	=	0		g_d	=	0.776		i	=	113
22obstacle_x	0.479949	obstacle_y	-1.07798	max_dis	0.479949		x	=	0		y	=	0		g_d	=	1.18		i	=	114
22obstacle_x	0.49869	obstacle_y	-1.06944	max_dis	0.49869		x	=	0		y	=	0		g_d	=	1.18		i	=	115
22obstacle_x	0.521662	obstacle_y	-1.06956	max_dis	0.521662		x	=	0		y	=	0		g_d	=	1.19		i	=	116
22obstacle_x	0.555685	obstacle_y	-1.09059	max_dis	0.555685		x	=	0		y	=	0		g_d	=	1.224		i	=	117
22obstacle_x	0.578389	obstacle_y	-1.08779	max_dis	0.578389		x	=	0		y	=	0		g_d	=	1.232		i	=	118
22obstacle_x	0.603588	obstacle_y	-1.0889	max_dis	0.603588		x	=	0		y	=	0		g_d	=	1.245		i	=	119
22obstacle_x	0.6265	obstacle_y	-1.08513	max_dis	0.6265		x	=	0		y	=	0		g_d	=	1.253		i	=	120
22obstacle_x	0.655129	obstacle_y	-1.09032	max_dis	0.655129		x	=	0		y	=	0		g_d	=	1.272		i	=	121
22obstacle_x	0.682006	obstacle_y	-1.09144	max_dis	0.682006		x	=	0		y	=	0		g_d	=	1.287		i	=	122
22obstacle_x	0.707486	obstacle_y	-1.08943	max_dis	0.707486		x	=	0		y	=	0		g_d	=	1.299		i	=	123
22obstacle_x	0.735898	obstacle_y	-1.09101	max_dis	0.735898		x	=	0		y	=	0		g_d	=	1.316		i	=	124
22obstacle_x	0.756547	obstacle_y	-1.08046	max_dis	0.756547		x	=	0		y	=	0		g_d	=	1.319		i	=	125
22obstacle_x	0.790571	obstacle_y	-1.08813	max_dis	0.790571		x	=	0		y	=	0		g_d	=	1.345		i	=	126
22obstacle_x	0.816061	obstacle_y	-1.08295	max_dis	0.816061		x	=	0		y	=	0		g_d	=	1.356		i	=	127
22obstacle_x	0.849613	obstacle_y	-1.08745	max_dis	0.849613		x	=	0		y	=	0		g_d	=	1.38		i	=	128
22obstacle_x	0.890488	obstacle_y	-1.09966	max_dis	0.890488		x	=	0		y	=	0		g_d	=	1.415		i	=	129
22obstacle_x	0.92148	obstacle_y	-0.080619	max_dis	0.92148		x	=	0		y	=	0		g_d	=	0.925		i	=	175
22obstacle_x	0.910776	obstacle_y	-0.0636876	max_dis	0.910776		x	=	0		y	=	0		g_d	=	0.913		i	=	176
22obstacle_x	0.91075	obstacle_y	-0.0477303	max_dis	0.91075		x	=	0		y	=	0		g_d	=	0.912		i	=	177
22obstacle_x	0.910445	obstacle_y	-0.0317934	max_dis	0.910445		x	=	0		y	=	0		g_d	=	0.911		i	=	178
22obstacle_x	0.906862	obstacle_y	-0.0158293	max_dis	0.906862		x	=	0		y	=	0		g_d	=	0.907		i	=	179
22obstacle_x	0.906	obstacle_y	6.84011E-08	max_dis	0.906		x	=	0		y	=	0		g_d	=	0.906		i	=	180
22obstacle_x	0.903862	obstacle_y	0.015777	max_dis	0.903862		x	=	0		y	=	0		g_d	=	0.904		i	=	181
22obstacle_x	0.904449	obstacle_y	0.0315841	max_dis	0.904449		x	=	0		y	=	0		g_d	=	0.905		i	=	182
22obstacle_x	0.90376	obstacle_y	0.0473641	max_dis	0.90376		x	=	0		y	=	0		g_d	=	0.905		i	=	183
22obstacle_x	0.9008	obstacle_y	0.0629902	max_dis	0.9008		x	=	0		y	=	0		g_d	=	0.903		i	=	184
22obstacle_x	0.901556	obstacle_y	0.078876	max_dis	0.901556		x	=	0		y	=	0		g_d	=	0.905		i	=	185
22obstacle_x	0.901037	obstacle_y	0.0947029	max_dis	0.901037		x	=	0		y	=	0		g_d	=	0.906		i	=	186
22obstacle_x	1.06925	obstacle_y	0.56853	max_dis	1.06925		x	=	0		y	=	0		g_d	=	1.211		i	=	208
22obstacle_x	0.997941	obstacle_y	0.553168	max_dis	0.997941		x	=	0		y	=	0		g_d	=	1.141		i	=	209
22obstacle_x	0.970814	obstacle_y	0.5605	max_dis	0.970814		x	=	0		y	=	0		g_d	=	1.121		i	=	210
22obstacle_x	0.954027	obstacle_y	0.573237	max_dis	0.954027		x	=	0		y	=	0		g_d	=	1.113		i	=	211
22obstacle_x	0.960838	obstacle_y	0.600399	max_dis	0.960838		x	=	0		y	=	0		g_d	=	1.133		i	=	212
22obstacle_x	0.957762	obstacle_y	0.621978	max_dis	0.957762		x	=	0		y	=	0		g_d	=	1.142		i	=	213
22obstacle_x	0.971632	obstacle_y	0.655374	max_dis	0.971632		x	=	0		y	=	0		g_d	=	1.172		i	=	214
22obstacle_x	0.966599	obstacle_y	0.67682	max_dis	0.966599		x	=	0		y	=	0		g_d	=	1.18		i	=	215
22obstacle_x	0.967584	obstacle_y	0.702991	max_dis	0.967584		x	=	0		y	=	0		g_d	=	1.196		i	=	216
22obstacle_x	0.96555	obstacle_y	0.727594	max_dis	0.96555		x	=	0		y	=	0		g_d	=	1.209		i	=	217
22obstacle_x	0.89804	obstacle_y	1.10899	max_dis	0.89804		x	=	0		y	=	0		g_d	=	1.427		i	=	231
22obstacle_x	0.864389	obstacle_y	1.10637	max_dis	0.864389		x	=	0		y	=	0		g_d	=	1.404		i	=	232
22obstacle_x	0.829903	obstacle_y	1.10132	max_dis	0.829903		x	=	0		y	=	0		g_d	=	1.379		i	=	233
22obstacle_x	0.805854	obstacle_y	1.10916	max_dis	0.805854		x	=	0		y	=	0		g_d	=	1.371		i	=	234
22obstacle_x	0.782932	obstacle_y	1.11814	max_dis	0.782932		x	=	0		y	=	0		g_d	=	1.365		i	=	235
22obstacle_x	0.749878	obstacle_y	1.11174	max_dis	0.749878		x	=	0		y	=	0		g_d	=	1.341		i	=	236
22obstacle_x	0.718924	obstacle_y	1.10705	max_dis	0.718924		x	=	0		y	=	0		g_d	=	1.32		i	=	237
22obstacle_x	0.696314	obstacle_y	1.11434	max_dis	0.696314		x	=	0		y	=	0		g_d	=	1.314		i	=	238
22obstacle_x	0.666974	obstacle_y	1.11003	max_dis	0.666974		x	=	0		y	=	0		g_d	=	1.295		i	=	239
22obstacle_x	0.639	obstacle_y	1.10678	max_dis	0.639		x	=	0		y	=	0		g_d	=	1.278		i	=	240
22obstacle_x	0.617647	obstacle_y	1.11427	max_dis	0.617647		x	=	0		y	=	0		g_d	=	1.274		i	=	241
22obstacle_x	0.591065	obstacle_y	1.11163	max_dis	0.591065		x	=	0		y	=	0		g_d	=	1.259		i	=	242
22obstacle_x	0.56204	obstacle_y	1.10307	max_dis	0.56204		x	=	0		y	=	0		g_d	=	1.238		i	=	243
22obstacle_x	0.535251	obstacle_y	1.09743	max_dis	0.535251		x	=	0		y	=	0		g_d	=	1.221		i	=	244
22obstacle_x	0.513059	obstacle_y	1.10026	max_dis	0.513059		x	=	0		y	=	0		g_d	=	1.214		i	=	245
22obstacle_x	0.507201	obstacle_y	1.13919	max_dis	0.507201		x	=	0		y	=	0		g_d	=	1.247		i	=	246
22obstacle_x	0.511858	obstacle_y	1.20586	max_dis	0.511858		x	=	0		y	=	0		g_d	=	1.31		i	=	247
OOOKKKKKK		x	=	0																	
dy	0.819381	y	-0.9	x	255		i	1023													
dy	0.0169314	y	-0.080619	x	0.92148		i	175													
dy	0.0159573	y	-0.0636876	x	0.910776		i	176													
dy	0.015937	y	-0.0477303	x	0.91075		i	177													
dy	0.0159641	y	-0.0317934	x	0.910445		i	178													
dy	0.0316063	y	-0.0158293	x	0.906862		i	179													
dy	0.0158071	y	0.015777	x	0.903862		i	181													
dy	0.01578	y	0.0315841	x	0.904449		i	182													
dy	0.0156261	y	0.0473641	x	0.90376		i	183													
dy	0.0158859	y	0.0629902	x	0.9008		i	184													
dy	0.0158268	y	0.078876	x	0.901556		i	185													
dy	0.473827	y	0.0947029	x	0.901037		i	186													
dy	0.0153623	y	0.56853	x	1.06925		i	208													
dy	0.00733227	y	0.553168	x	0.997941		i	209													
dy	0.0127373	y	0.5605	x	0.970814		i	210													
dy	0.0271612	y	0.573237	x	0.954027		i	211													
dy	0.0215792	y	0.600399	x	0.960838		i	212													
dy	0.0333964	y	0.621978	x	0.957762		i	213													
dy	0.021446	y	0.655374	x	0.971632		i	214													
dy	0.026171	y	0.67682	x	0.966599		i	215													
dy	0.0246032	y	0.702991	x	0.967584		i	216													
dy	0.172406	y	0.727594	x	0.96555		i	217													
next			next			next															
To	the	right		x	=	0															
22obstacle_x	1.72437E-07	obstacle_y	-1.142	max_dis	1.72437E-07		x	=	0		y	=	0		g_d	=	1.142		i	=	90
22obstacle_x	0.0800806	obstacle_y	-1.1452	max_dis	0.0800806		x	=	0		y	=	0		g_d	=	1.148		i	=	94
22obstacle_x	0.0999678	obstacle_y	-1.14264	max_dis	0.0999678		x	=	0		y	=	0		g_d	=	1.147		i	=	95
22obstacle_x	0.120417	obstacle_y	-1.14569	max_dis	0.120417		x	=	0		y	=	0		g_d	=	1.152		i	=	96
22obstacle_x	0.303207	obstacle_y	-0.714312	max_dis	0.303207		x	=	0		y	=	0		g_d	=	0.776		i	=	113
22obstacle_x	0.479949	obstacle_y	-1.07798	max_dis	0.479949		x	=	0		y	=	0		g_d	=	1.18		i	=	114
22obstacle_x	0.49869	obstacle_y	-1.06944	max_dis	0.49869		x	=	0		y	=	0		g_d	=	1.18		i	=	115
22obstacle_x	0.521662	obstacle_y	-1.06956	max_dis	0.521662		x	=	0		y	=	0		g_d	=	1.19		i	=	116
22obstacle_x	0.555685	obstacle_y	-1.09059	max_dis	0.555685		x	=	0		y	=	0		g_d	=	1.224		i	=	117
22obstacle_x	0.578389	obstacle_y	-1.08779	max_dis	0.578389		x	=	0		y	=	0		g_d	=	1.232		i	=	118
22obstacle_x	0.603588	obstacle_y	-1.0889	max_dis	0.603588		x	=	0		y	=	0		g_d	=	1.245		i	=	119
22obstacle_x	0.6265	obstacle_y	-1.08513	max_dis	0.6265		x	=	0		y	=	0		g_d	=	1.253		i	=	120
22obstacle_x	0.655129	obstacle_y	-1.09032	max_dis	0.655129		x	=	0		y	=	0		g_d	=	1.272		i	=	121
22obstacle_x	0.682006	obstacle_y	-1.09144	max_dis	0.682006		x	=	0		y	=	0		g_d	=	1.287		i	=	122
22obstacle_x	0.707486	obstacle_y	-1.08943	max_dis	0.707486		x	=	0		y	=	0		g_d	=	1.299		i	=	123
22obstacle_x	0.735898	obstacle_y	-1.09101	max_dis	0.735898		x	=	0		y	=	0		g_d	=	1.316		i	=	124
22obstacle_x	0.756547	obstacle_y	-1.08046	max_dis	0.756547		x	=	0		y	=	0		g_d	=	1.319		i	=	125
22obstacle_x	0.790571	obstacle_y	-1.08813	max_dis	0.790571		x	=	0		y	=	0		g_d	=	1.345		i	=	126
22obstacle_x	0.816061	obstacle_y	-1.08295	max_dis	0.816061		x	=	0		y	=	0		g_d	=	1.356		i	=	127
