section Arc ahead  
section amcl_linear_Y_ahead  
W_X 10.7633 W_Y -0.0283131 A -179.645All_adjust1  -0.00419478 flag_plus 0 OX 10.8461 O_Y 0.196566 
W_X 10.7262 W_Y -0.0285438 A -179.645All_adjust1  -0.00431899 flag_plus 0 OX 10.809 O_Y 0.19755 
W_X 10.689 W_Y -0.0287745 A -179.645All_adjust1  -0.0043531 flag_plus 0 OX 10.7718 O_Y 0.198535 
W_X 10.6501 W_Y -0.0290153 A -179.645All_adjust1  -0.00439245 flag_plus 0 OX 10.733 O_Y 0.199563 
W_X 10.6115 W_Y -0.0302251 A -179.632All_adjust1  -0.00488238 flag_plus 0 OX 10.6936 O_Y 0.200606 
W_X 10.577 W_Y -0.0375774 A -179.542All_adjust1  -0.00779575 flag_plus 0 OX 10.6536 O_Y 0.201664 
W_X 10.5376 W_Y -0.0400102 A -179.515All_adjust1  -0.00560367 flag_plus 0 OX 10.6126 O_Y 0.20275 
W_X 10.496 W_Y -0.0403618 A -179.68All_adjust1  -0.00577756 flag_plus 0 OX 10.5711 O_Y 0.20385 
W_X 10.4539 W_Y -0.0405972 A -179.68All_adjust1  -0.00610863 flag_plus 0 OX 10.5289 O_Y 0.205086 
W_X 10.4112 W_Y -0.0408354 A -179.68All_adjust1  -0.00616388 flag_plus 0 OX 10.4863 O_Y 0.206337 
W_X 10.3674 W_Y -0.044117 A -179.624All_adjust1  -0.00762954 flag_plus 0 OX 10.4421 O_Y 0.207637 
W_X 10.3238 W_Y -0.0495412 A -179.532All_adjust1  -0.00864185 flag_plus 0 OX 10.3978 O_Y 0.208937 
W_X 10.2351 W_Y -0.0502651 A -179.532All_adjust1  -0.00690355 flag_plus 0 OX 10.3092 O_Y 0.211537 
W_X 10.1897 W_Y -0.050636 A -179.532All_adjust1  -0.00759826 flag_plus 0 OX 10.2638 O_Y 0.212869 
W_X 10.1438 W_Y -0.0510113 A -179.532All_adjust1  -0.00771246 flag_plus 0 OX 10.2179 O_Y 0.214217 
W_X 10.0973 W_Y -0.0513911 A -179.532All_adjust1  -0.00777017 flag_plus 0 OX 10.1714 O_Y 0.215581 
W_X 10.0527 W_Y -0.0565638 A -179.473All_adjust1  -0.0100791 flag_plus 0 OX 10.1244 O_Y 0.216962 
W_X 10.0069 W_Y -0.0595211 A -179.441All_adjust1  -0.00904689 flag_plus 0 OX 10.0774 O_Y 0.218342 
W_X 9.95983 W_Y -0.0599797 A -179.441All_adjust1  -0.00867054 flag_plus 0 OX 10.0303 O_Y 0.219722 
section back liner  
W_X 9.31905 W_Y -0.0737128 A -179.475All_adjust1  -0.0153781 flag_plus 0 OX 9.88286 O_Y 0.224051 
W_X 9.26927 W_Y -0.0741688 A -179.475All_adjust1  -0.00907397 flag_plus 0 OX 9.3356 O_Y 0.242083 
W_X 9.2196 W_Y -0.0737672 A -179.483All_adjust1  -0.0108636 flag_plus 0 OX 9.28587 O_Y 0.24374 
W_X 9.16992 W_Y -0.073063 A -179.494All_adjust1  -0.0107984 flag_plus 0 OX 9.2361 O_Y 0.245398 
W_X 9.12011 W_Y -0.0735031 A -179.494All_adjust1  -0.0112789 flag_plus 0 OX 9.18631 O_Y 0.247056 
W_X 9.07033 W_Y -0.0739429 A -179.745All_adjust1  -0.0111617 flag_plus 0 OX 9.13656 O_Y 0.248713 
W_X 9.02162 W_Y -0.0737077 A -179.991All_adjust1  -0.0109105 flag_plus 0 OX 9.08681 O_Y 0.250588 
W_X 8.92445 W_Y -0.0725955 A 179.94All_adjust1  -0.0105711 flag_plus 0 OX 8.98737 O_Y 0.254709 
W_X 8.8747 W_Y -0.0725434 A 179.94All_adjust1  -0.0110428 flag_plus 0 OX 8.93766 O_Y 0.25677 
W_X 8.82492 W_Y -0.0724912 A 179.94All_adjust1  -0.0108653 flag_plus 0 OX 8.88792 O_Y 0.258831 
W_X 8.77477 W_Y -0.0709654 A 179.918All_adjust1  -0.0101649 flag_plus 0 OX 8.83816 O_Y 0.260893 
W_X 8.72365 W_Y -0.0650917 A 179.834All_adjust1  -0.00812835 flag_plus 0 OX 8.78843 O_Y 0.262954 
W_X 8.67364 W_Y -0.0639196 A 179.819All_adjust1  -0.0101526 flag_plus 0 OX 8.73869 O_Y 0.265015 
W_X 8.62386 W_Y -0.0637625 A 179.636All_adjust1  -0.00970166 flag_plus 0 OX 8.68896 O_Y 0.267076 
W_X 8.57408 W_Y -0.0634464 A 179.636All_adjust1  -0.00944092 flag_plus 0 OX 8.63923 O_Y 0.269296 
W_X 8.52786 W_Y -0.0693056 A 179.726All_adjust1  -0.0123214 flag_plus 0 OX 8.5895 O_Y 0.271516 
W_X 8.47954 W_Y -0.0716361 A 179.762All_adjust1  -0.0105537 flag_plus 0 OX 8.53977 O_Y 0.273736 
W_X 8.37999 W_Y -0.0712234 A 179.762All_adjust1  -0.0101786 flag_plus 0 OX 8.44031 O_Y 0.278176 
W_X 8.33021 W_Y -0.0710171 A 179.762All_adjust1  -0.0106526 flag_plus 0 OX 8.39058 O_Y 0.280396 
W_X 8.28015 W_Y -0.0675617 A 179.493All_adjust1  -0.00906156 flag_plus 0 OX 8.34085 O_Y 0.282616 
W_X 8.23019 W_Y -0.0651674 A 179.262All_adjust1  -0.00956176 flag_plus 0 OX 8.29113 O_Y 0.28499 
W_X 8.18042 W_Y -0.0645266 A 179.262All_adjust1  -0.00985704 flag_plus 0 OX 8.24141 O_Y 0.287517 
W_X 8.13065 W_Y -0.0638858 A 179.262All_adjust1  -0.00948036 flag_plus 0 OX 8.1917 O_Y 0.290044 
W_X 8.08206 W_Y -0.0624784 A 179.208All_adjust1  -0.00902389 flag_plus 0 OX 8.14199 O_Y 0.292571 
W_X 7.98381 W_Y -0.0601641 A 179.149All_adjust1  -0.00850922 flag_plus 0 OX 8.04256 O_Y 0.297625 
W_X 7.93405 W_Y -0.0594246 A 179.149All_adjust1  -0.00904736 flag_plus 0 OX 7.99286 O_Y 0.300151 
W_X 7.88428 W_Y -0.0586851 A 178.935All_adjust1  -0.00868442 flag_plus 0 OX 7.94315 O_Y 0.302678 
W_X 7.83395 W_Y -0.0590729 A 178.949All_adjust1  -0.00910336 flag_plus 0 OX 7.89345 O_Y 0.30539 
W_X 7.78324 W_Y -0.0603494 A 178.974All_adjust1  -0.00939884 flag_plus 0 OX 7.84374 O_Y 0.308103 
W_X 7.73347 W_Y -0.0594581 A 178.974All_adjust1  -0.00842925 flag_plus 0 OX 7.79404 O_Y 0.310816 
W_X 7.6837 W_Y -0.0585668 A 178.974All_adjust1  -0.0086424 flag_plus 0 OX 7.74434 O_Y 0.313528 
W_X 7.58292 W_Y -0.0541347 A 178.951All_adjust1  -0.00684453 flag_plus 0 OX 7.64493 O_Y 0.318954 
W_X 7.52899 W_Y -0.0443299 A 178.621All_adjust1  -0.00422113 flag_plus 0 OX 7.59522 O_Y 0.321666 
W_X 7.47899 W_Y -0.04259 A 178.403All_adjust1  -0.00740046 flag_plus 0 OX 7.54555 O_Y 0.324596 
W_X 7.42923 W_Y -0.0412023 A 178.244All_adjust1  -0.00601467 flag_plus 0 OX 7.49587 O_Y 0.327712 
W_X 7.3798 W_Y -0.0396055 A 178.24All_adjust1  -0.0056519 flag_plus 0 OX 7.4462 O_Y 0.330966 
W_X 7.33232 W_Y -0.0375545 A 178.212All_adjust1  -0.00523233 flag_plus 0 OX 7.39652 O_Y 0.334219 
W_X 7.28322 W_Y -0.0358362 A 178.204All_adjust1  -0.00515375 flag_plus 0 OX 7.34683 O_Y 0.337474 
W_X 7.23347 W_Y -0.0342759 A 178.204All_adjust1  -0.00491702 flag_plus 0 OX 7.29716 O_Y 0.340727 
W_X 7.18371 W_Y -0.0327154 A 178.204All_adjust1  -0.0046576 flag_plus 0 OX 7.24748 O_Y 0.343981 
W_X 7.13395 W_Y -0.0260692 A 178.122All_adjust1  -0.00203329 flag_plus 0 OX 7.19781 O_Y 0.347234 
W_X 7.08418 W_Y -0.0218155 A 178.081All_adjust1  -0.00297453 flag_plus 0 OX 7.14814 O_Y 0.350488 
W_X 7.03443 W_Y -0.0201482 A 178.081All_adjust1  -0.00316927 flag_plus 0 OX 7.09847 O_Y 0.353741 
W_X 6.98468 W_Y -0.0184808 A 178.081All_adjust1  -0.00250535 flag_plus 0 OX 7.0488 O_Y 0.356995 
W_X 6.88367 W_Y -0.00944351 A 177.976All_adjust1  0.00120864 flag_plus 0 OX 6.94945 O_Y 0.363502 
W_X 6.83263 W_Y -0.00283128 A 178.058All_adjust1  0.000245249 flag_plus 0 OX 6.89978 O_Y 0.366756 
W_X 6.78288 W_Y -0.00114452 A 178.058All_adjust1  -0.000689868 flag_plus 0 OX 6.85009 O_Y 0.369862 
W_X 6.73313 W_Y 0.000542073 A 178.058All_adjust1  0.000351137 flag_plus 0 OX 6.80041 O_Y 0.372968 
W_X 6.68386 W_Y 0.00345744 A 178.027All_adjust1  0.00118168 flag_plus 0 OX 6.75073 O_Y 0.376074 
W_X 6.63483 W_Y 0.00706174 A 177.979All_adjust1  0.00174618 flag_plus 0 OX 6.70105 O_Y 0.379181 
W_X 6.58509 W_Y 0.00881711 A 177.979All_adjust1  0.0013076 flag_plus 0 OX 6.65137 O_Y 0.382287 
W_X 6.48559 W_Y 0.012328 A 177.979All_adjust1  0.00269183 flag_plus 0 OX 6.55201 O_Y 0.388499 
W_X 6.43573 W_Y 0.0159076 A 177.953All_adjust1  0.00296987 flag_plus 0 OX 6.50232 O_Y 0.391605 
W_X 6.38563 W_Y 0.0230871 A 177.876All_adjust1  0.00518778 flag_plus 0 OX 6.45264 O_Y 0.394712 
W_X 6.33585 W_Y 0.0251139 A 177.873All_adjust1  0.00326693 flag_plus 0 OX 6.40293 O_Y 0.39782 
W_X 6.2861 W_Y 0.0269613 A 177.873All_adjust1  0.00431106 flag_plus 0 OX 6.35325 O_Y 0.400926 
W_X 6.23622 W_Y 0.0302451 A 177.856All_adjust1  0.005292 flag_plus 0 OX 6.30357 O_Y 0.404032 
W_X 6.13598 W_Y 0.0417552 A 177.765All_adjust1  0.00942111 flag_plus 0 OX 6.2042 O_Y 0.410245 
W_X 6.08615 W_Y 0.0451168 A 177.749All_adjust1  0.00600162 flag_plus 0 OX 6.15456 O_Y 0.413349 
W_X 6.0364 W_Y 0.0470722 A 177.749All_adjust1  0.00714869 flag_plus 0 OX 6.10487 O_Y 0.416455 
W_X 5.98663 W_Y 0.0490888 A 177.749All_adjust1  0.00769576 flag_plus 0 OX 6.05519 O_Y 0.419562 
W_X 5.93485 W_Y 0.0549926 A 177.732All_adjust1  0.00981548 flag_plus 0 OX 6.00551 O_Y 0.422668 
W_X 5.88426 W_Y 0.0586105 A 177.725All_adjust1  0.0090047 flag_plus 0 OX 5.95582 O_Y 0.425774 
W_X 5.83456 W_Y 0.060585 A 177.725All_adjust1  0.0091407 flag_plus 0 OX 5.90618 O_Y 0.428878 
W_X 5.78478 W_Y 0.0625625 A 177.725All_adjust1  0.00970129 flag_plus 0 OX 5.85646 O_Y 0.431987 
W_X 5.73612 W_Y 0.0740394 A 177.752All_adjust1  0.0144621 flag_plus 0 OX 5.80679 O_Y 0.435093 
W_X 5.68719 W_Y 0.0834932 A 177.828All_adjust1  0.0137129 flag_plus 0 OX 5.7571 O_Y 0.438057 
W_X 5.63745 W_Y 0.0853794 A 177.828All_adjust1  0.0118979 flag_plus 0 OX 5.7074 O_Y 0.440863 
W_X 5.53799 W_Y 0.0891506 A 177.828All_adjust1  0.0142776 flag_plus 0 OX 5.60803 O_Y 0.446474 
W_X 5.48885 W_Y 0.0928606 A 177.784All_adjust1  0.0145129 flag_plus 0 OX 5.55833 O_Y 0.449281 
W_X 5.43997 W_Y 0.0974681 A 177.72All_adjust1  0.015501 flag_plus 0 OX 5.50863 O_Y 0.452087 
W_X 5.3902 W_Y 0.0994498 A 177.72All_adjust1  0.0148144 flag_plus 0 OX 5.4589 O_Y 0.454895 
W_X 5.34046 W_Y 0.10143 A 177.72All_adjust1  0.0155312 flag_plus 0 OX 5.40919 O_Y 0.457702 
W_X 5.29015 W_Y 0.106179 A 177.944All_adjust1  0.0171294 flag_plus 0 OX 5.3594 O_Y 0.460513 
W_X 5.23937 W_Y 0.114412 A 177.81All_adjust1  0.0190367 flag_plus 0 OX 5.30975 O_Y 0.463072 
W_X 5.13992 W_Y 0.118214 A 177.81All_adjust1  0.0176316 flag_plus 0 OX 5.21036 O_Y 0.468194 
W_X 5.09003 W_Y 0.121088 A 177.801All_adjust1  0.0184744 flag_plus 0 OX 5.16064 O_Y 0.470756 
W_X 4.98994 W_Y 0.128898 A 177.762All_adjust1  0.0213742 flag_plus 0 OX 5.06122 O_Y 0.475879 
W_X 4.94009 W_Y 0.131608 A 177.962All_adjust1  0.0193589 flag_plus 0 OX 5.01151 O_Y 0.478441 
W_X 4.89034 W_Y 0.133379 A 178.224All_adjust1  0.0201398 flag_plus 0 OX 4.96178 O_Y 0.480823 
W_X 4.8407 W_Y 0.135414 A 178.433All_adjust1  0.0206798 flag_plus 0 OX 4.91206 O_Y 0.482977 
W_X 4.79214 W_Y 0.142068 A 178.383All_adjust1  0.0231142 flag_plus 0 OX 4.86233 O_Y 0.484946 
W_X 4.7428 W_Y 0.145322 A 178.366All_adjust1  0.0217748 flag_plus 0 OX 4.8126 O_Y 0.486915 
W_X 4.6433 W_Y 0.148161 A 178.366All_adjust1  0.022612 flag_plus 0 OX 4.71314 O_Y 0.490853 
W_X 4.59352 W_Y 0.149581 A 178.366All_adjust1  0.0224375 flag_plus 0 OX 4.66337 O_Y 0.492823 
W_X 4.54343 W_Y 0.151519 A 178.404All_adjust1  0.0231209 flag_plus 0 OX 4.61363 O_Y 0.494792 
W_X 4.49347 W_Y 0.153201 A 178.734All_adjust1  0.0232079 flag_plus 0 OX 4.56389 O_Y 0.496761 
W_X 4.4437 W_Y 0.154301 A 179.281All_adjust1  0.0232282 flag_plus 0 OX 4.51414 O_Y 0.498465 
W_X 4.39392 W_Y 0.154926 A 179.281All_adjust1  0.0232627 flag_plus 0 OX 4.46438 O_Y 0.499693 
W_X 4.34486 W_Y 0.156775 A 179.463All_adjust1  0.024008 flag_plus 0 OX 4.41461 O_Y 0.500921 
W_X 4.24603 W_Y 0.158906 A 179.645All_adjust1  0.0242223 flag_plus 0 OX 4.31511 O_Y 0.503059 
W_X 4.19621 W_Y 0.159215 A -179.929All_adjust1  0.02364 flag_plus 0 OX 4.2653 O_Y 0.503971 
W_X 4.14643 W_Y 0.159154 A -179.685All_adjust1  0.0238039 flag_plus 0 OX 4.21552 O_Y 0.504512 
W_X 4.0963 W_Y 0.16164 A -179.391All_adjust1  0.0250516 flag_plus 0 OX 4.16577 O_Y 0.50484 
W_X 4.04584 W_Y 0.165927 A -179.11All_adjust1  0.0258628 flag_plus 0 OX 4.11598 O_Y 0.504898 
W_X 3.99609 W_Y 0.165154 A -178.854All_adjust1  0.02384 flag_plus 0 OX 4.06623 O_Y 0.504684 
W_X 3.94632 W_Y 0.164158 A -178.597All_adjust1  0.0244288 flag_plus 0 OX 4.01645 O_Y 0.504247 
W_X 3.89663 W_Y 0.162484 A -178.219All_adjust1  0.0239961 flag_plus 0 OX 3.96663 O_Y 0.503587 
W_X 3.84721 W_Y 0.159614 A -177.926All_adjust1  0.0232917 flag_plus 0 OX 3.91686 O_Y 0.502633 
W_X 3.79749 W_Y 0.157704 A -177.624All_adjust1  0.0235035 flag_plus 0 OX 3.8671 O_Y 0.501515 
W_X 3.74775 W_Y 0.155641 A -177.374All_adjust1  0.0229915 flag_plus 0 OX 3.81734 O_Y 0.500141 
W_X 3.69801 W_Y 0.153752 A -177.212All_adjust1  0.0227884 flag_plus 0 OX 3.76758 O_Y 0.498551 
W_X 3.64821 W_Y 0.154228 A -176.938All_adjust1  0.023589 flag_plus 0 OX 3.71785 O_Y 0.496819 
W_X 3.5985 W_Y 0.152246 A -176.659All_adjust1  0.0221262 flag_plus 0 OX 3.66812 O_Y 0.494842 
W_X 3.49914 W_Y 0.146446 A -176.171All_adjust1  0.0204281 flag_plus 0 OX 3.56869 O_Y 0.490402 
W_X 3.44947 W_Y 0.143121 A -175.983All_adjust1  0.0213324 flag_plus 0 OX 3.51898 O_Y 0.487757 
W_X 3.40183 W_Y 0.137333 A -175.62All_adjust1  0.0192794 flag_plus 0 OX 3.46929 O_Y 0.484949 
W_X 3.35302 W_Y 0.13253 A -175.335All_adjust1  0.0192688 flag_plus 0 OX 3.4196 O_Y 0.481941 
W_X 3.30341 W_Y 0.128481 A -175.109All_adjust1  0.0187449 flag_plus 0 OX 3.36992 O_Y 0.478731 
W_X 3.25382 W_Y 0.124237 A -175.109All_adjust1  0.0179255 flag_plus 0 OX 3.32027 O_Y 0.475326 
W_X 3.20282 W_Y 0.119197 A -175.061All_adjust1  0.0169457 flag_plus 0 OX 3.27061 O_Y 0.471921 
W_X 3.10269 W_Y 0.110034 A -174.615All_adjust1  0.0143793 flag_plus 0 OX 3.17129 O_Y 0.46511 
W_X 3.05313 W_Y 0.105362 A -174.439All_adjust1  0.0157755 flag_plus 0 OX 3.12165 O_Y 0.461346 
W_X 3.00358 W_Y 0.100538 A -174.269All_adjust1  0.0142845 flag_plus 0 OX 3.07202 O_Y 0.457429 
W_X 2.9554 W_Y 0.0980495 A -174.288All_adjust1  0.0146829 flag_plus 0 OX 3.02241 O_Y 0.453365 
section back liner  
W_X 2.31631 W_Y 0.0276318 A -173.025All_adjust1  -0.05 flag_plus 1 OX 2.9232 O_Y 0.445043 
W_X 2.21941 W_Y 0.0172239 A -173.052All_adjust1  -0.05 flag_plus 2 OX 2.27894 O_Y 0.384438 
W_X 2.17042 W_Y 0.011575 A -173.058All_adjust1  -0.05 flag_plus 3 OX 2.22943 O_Y 0.37937 
W_X 2.12101 W_Y 0.00555878 A -173.058All_adjust1  -0.05 flag_plus 4 OX 2.17991 O_Y 0.374302 
W_X 2.07159 W_Y -0.000457984 A -173.058All_adjust1  -0.00103146 flag_plus 4 OX 2.13038 O_Y 0.369233 
W_X 2.02419 W_Y -0.0133745 A -174.472All_adjust1  -0.00517678 flag_plus 4 OX 2.08139 O_Y 0.364218 
W_X 1.97641 W_Y -0.0213434 A -174.802All_adjust1  -0.0036849 flag_plus 4 OX 2.03284 O_Y 0.360598 
W_X 1.92847 W_Y -0.0257044 A -175.332All_adjust1  -0.00397618 flag_plus 4 OX 1.98481 O_Y 0.357359 
W_X 1.88049 W_Y -0.029622 A -175.332All_adjust1  -0.00499917 flag_plus 4 OX 1.93675 O_Y 0.354564 
W_X 1.83548 W_Y -0.0341363 A -175.088All_adjust1  -0.00593819 flag_plus 4 OX 1.89088 O_Y 0.351895 
W_X 1.79143 W_Y -0.0386458 A -175.052All_adjust1  -0.00651764 flag_plus 4 OX 1.84611 O_Y 0.349134 
W_X 1.74675 W_Y -0.0425148 A -175.052All_adjust1  -0.00689375 flag_plus 4 OX 1.80134 O_Y 0.346373 
W_X 1.65846 W_Y -0.0501586 A -175.052All_adjust1  -0.0093508 flag_plus 4 OX 1.71289 O_Y 0.340917 
W_X 1.61611 W_Y -0.057221 A -175.148All_adjust1  -0.00962011 flag_plus 4 OX 1.66921 O_Y 0.338223 
W_X 1.57472 W_Y -0.0653237 A -175.066All_adjust1  -0.0112614 flag_plus 4 OX 1.62607 O_Y 0.335682 
W_X 1.53276 W_Y -0.0689461 A -175.066All_adjust1  -0.0102047 flag_plus 4 OX 1.58403 O_Y 0.333205 
W_X 1.49134 W_Y -0.0725215 A -175.066All_adjust1  -0.0114428 flag_plus 4 OX 1.54252 O_Y 0.33076 
W_X 1.45071 W_Y -0.0775616 A -175.269All_adjust1  -0.012675 flag_plus 4 OX 1.50102 O_Y 0.328315 
W_X 1.37193 W_Y -0.0877626 A -175.44All_adjust1  -0.0156223 flag_plus 4 OX 1.4202 O_Y 0.323875 
W_X 1.33215 W_Y -0.0910385 A -175.867All_adjust1  -0.0130719 flag_plus 4 OX 1.3803 O_Y 0.321841 
W_X 1.29287 W_Y -0.0938771 A -175.867All_adjust1  -0.0144658 flag_plus 4 OX 1.34096 O_Y 0.320129 
W_X 1.25471 W_Y -0.0970401 A -175.851All_adjust1  -0.015114 flag_plus 4 OX 1.30215 O_Y 0.318442 
W_X 1.21879 W_Y -0.101294 A -175.786All_adjust1  -0.0160494 flag_plus 4 OX 1.2639 O_Y 0.316778 
W_X 1.18265 W_Y -0.10426 A -175.774All_adjust1  -0.0159076 flag_plus 4 OX 1.22728 O_Y 0.315185 
W_X 1.1461 W_Y -0.106961 A -175.774All_adjust1  -0.0164338 flag_plus 4 OX 1.19067 O_Y 0.313593 
W_X 1.07409 W_Y -0.112282 A -176.116All_adjust1  -0.0181128 flag_plus 4 OX 1.11853 O_Y 0.310455 
W_X 1.03861 W_Y -0.11469 A -176.317All_adjust1  -0.017123 flag_plus 4 OX 1.083 O_Y 0.309122 
W_X 1.00486 W_Y -0.117956 A -176.27All_adjust1  -0.0183531 flag_plus 4 OX 1.04798 O_Y 0.307931 
W_X 0.971942 W_Y -0.121445 A -176.409All_adjust1  -0.0188105 flag_plus 4 OX 1.01357 O_Y 0.306761 
W_X 0.938092 W_Y -0.123569 A -176.409All_adjust1  -0.0186571 flag_plus 4 OX 0.979666 O_Y 0.305724 
W_X 0.905334 W_Y -0.125625 A -176.66All_adjust1  -0.0191618 flag_plus 4 OX 0.946859 O_Y 0.304721 
W_X 0.873129 W_Y -0.127505 A -176.911All_adjust1  -0.0193982 flag_plus 4 OX 0.91461 O_Y 0.303876 
W_X 0.841558 W_Y -0.129274 A -176.906All_adjust1  -0.0196563 flag_plus 4 OX 0.882874 O_Y 0.303184 
W_X 0.812327 W_Y -0.131874 A -177.012All_adjust1  -0.0203302 flag_plus 4 OX 0.851704 O_Y 0.302504 
W_X 0.782309 W_Y -0.133761 A -176.988All_adjust1  -0.0202518 flag_plus 4 OX 0.821075 O_Y 0.301934 
W_X 0.752811 W_Y -0.135313 A -177.171All_adjust1  -0.0204917 flag_plus 4 OX 0.791542 O_Y 0.301384 
W_X 0.723855 W_Y -0.136743 A -177.171All_adjust1  -0.020721 flag_plus 4 OX 0.762554 O_Y 0.300937 
W_X 0.695992 W_Y -0.13812 A -177.33All_adjust1  -0.0209297 flag_plus 4 OX 0.73466 O_Y 0.300507 
W_X 0.668782 W_Y -0.140218 A -177.482All_adjust1  -0.0214838 flag_plus 4 OX 0.706765 O_Y 0.300154 
W_X 0.614585 W_Y -0.144561 A -177.47All_adjust1  -0.022738 flag_plus 4 OX 0.650972 O_Y 0.299603 
W_X 0.587808 W_Y -0.145744 A -177.47All_adjust1  -0.0215455 flag_plus 4 OX 0.62417 O_Y 0.299338 
W_X 0.561575 W_Y -0.146903 A -177.882All_adjust1  -0.0222172 flag_plus 4 OX 0.597912 O_Y 0.299078 
W_X 0.535884 W_Y -0.147854 A -178.189All_adjust1  -0.0222966 flag_plus 4 OX 0.572204 O_Y 0.299009 
W_X 0.510734 W_Y -0.148649 A -178.372All_adjust1  -0.0223998 flag_plus 4 OX 0.547042 O_Y 0.299075 
W_X 0.48613 W_Y -0.149348 A -178.372All_adjust1  -0.0224988 flag_plus 4 OX 0.522429 O_Y 0.29922 
W_X 0.46244 W_Y -0.151006 A -178.387All_adjust1  -0.0230694 flag_plus 4 OX 0.497815 O_Y 0.299364 
W_X 0.418155 W_Y -0.154005 A -179.153All_adjust1  -0.0237954 flag_plus 4 OX 0.451866 O_Y 0.299633 
W_X 0.395731 W_Y -0.154337 A -179.153All_adjust1  -0.0227768 flag_plus 4 OX 0.429443 O_Y 0.300053 
W_X 0.373853 W_Y -0.154661 A -179.404All_adjust1  -0.0232496 flag_plus 4 OX 0.407567 O_Y 0.300462 
W_X 0.352521 W_Y -0.154883 A -179.404All_adjust1  -0.0232517 flag_plus 4 OX 0.386239 O_Y 0.300955 
W_X 0.332282 W_Y -0.155093 A -179.404All_adjust1  -0.0232959 flag_plus 4 OX 0.366004 O_Y 0.301423 
W_X 0.312042 W_Y -0.155304 A -179.779All_adjust1  -0.0233293 flag_plus 4 OX 0.345769 O_Y 0.301891 
W_X 0.272517 W_Y -0.158509 A 179.904All_adjust1  -0.0247683 flag_plus 4 OX 0.305315 O_Y 0.303091 
W_X 0.253719 W_Y -0.16317 A 179.675All_adjust1  -0.0254544 flag_plus 4 OX 0.285081 O_Y 0.303824 
W_X 0.23512 W_Y -0.163065 A 179.232All_adjust1  -0.0236802 flag_plus 4 OX 0.266498 O_Y 0.3046 
W_X 0.217069 W_Y -0.162823 A 179.232All_adjust1  -0.0243629 flag_plus 4 OX 0.248467 O_Y 0.305492 
W_X 0.199567 W_Y -0.162589 A 178.876All_adjust1  -0.0243519 flag_plus 4 OX 0.230985 O_Y 0.306358 
W_X 0.18316 W_Y -0.162267 A 178.876All_adjust1  -0.0242745 flag_plus 4 OX 0.2146 O_Y 0.307271 
W_X 0.167852 W_Y -0.161966 A 178.876All_adjust1  -0.0242503 flag_plus 4 OX 0.199314 O_Y 0.308123 
W_X 0.152533 W_Y -0.161666 A 178.113All_adjust1  -0.0242017 flag_plus 4 OX 0.184015 O_Y 0.308976 
W_X 0.138294 W_Y -0.16111 A 177.869All_adjust1  -0.0240368 flag_plus 4 OX 0.169827 O_Y 0.309956 
